geo_name,geo_id,race,share
Collin County (Southwest)--Plano City (Central),4801903,AAPI,0.12
Collin County (Southwest)--Plano City (Central),4801903,Black,0.1
Collin County (Southwest)--Plano City (Central),4801903,Hispanic,0.24
Collin County (Southwest)--Plano City (Central),4801903,White,0.51
"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities",4801904,AAPI,0.19
"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities",4801904,Black,0.1
"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities",4801904,Hispanic,0.11
"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities",4801904,White,0.57
Collin County (Central)--McKinney City,4801905,AAPI,0.07
Collin County (Central)--McKinney City,4801905,Black,0.12
Collin County (Central)--McKinney City,4801905,Hispanic,0.18
Collin County (Central)--McKinney City,4801905,White,0.61
Collin County (Northwest)--Frisco City (East) & Prosper Town,4801906,AAPI,0.18
Collin County (Northwest)--Frisco City (East) & Prosper Town,4801906,Black,0.09
Collin County (Northwest)--Frisco City (East) & Prosper Town,4801906,Hispanic,0.13
Collin County (Northwest)--Frisco City (East) & Prosper Town,4801906,White,0.58
Collin County (East),4801907,AAPI,0.05
Collin County (East),4801907,Black,0.08
Collin County (East),4801907,Hispanic,0.19
Collin County (East),4801907,White,0.66
Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities,4802001,AAPI,0.17
Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities,4802001,Black,0.15
Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities,4802001,Hispanic,0.21
Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities,4802001,White,0.45
Denton County (Southeast)--Lewisville City,4802002,AAPI,0.11
Denton County (Southeast)--Lewisville City,4802002,Black,0.13
Denton County (Southeast)--Lewisville City,4802002,Hispanic,0.3
Denton County (Southeast)--Lewisville City,4802002,White,0.42
Denton County (South Central)--Flower Mound Town & Highland Village City,4802003,AAPI,0.08
Denton County (South Central)--Flower Mound Town & Highland Village City,4802003,Black,0.04
Denton County (South Central)--Flower Mound Town & Highland Village City,4802003,Hispanic,0.1
Denton County (South Central)--Flower Mound Town & Highland Village City,4802003,White,0.76
"Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities",4802004,AAPI,0.12
"Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities",4802004,Black,0.11
"Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities",4802004,Hispanic,0.16
"Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities",4802004,White,0.58
Denton County (Central)--Denton (Central) & Corinth Cities,4802005,AAPI,0.05
Denton County (Central)--Denton (Central) & Corinth Cities,4802005,Black,0.11
Denton County (Central)--Denton (Central) & Corinth Cities,4802005,Hispanic,0.23
Denton County (Central)--Denton (Central) & Corinth Cities,4802005,White,0.59
Denton County (North & West)--Denton City (Outer),4802006,AAPI,0.02
Denton County (North & West)--Denton City (Outer),4802006,Black,0.06
Denton County (North & West)--Denton City (Outer),4802006,Hispanic,0.19
Denton County (North & West)--Denton City (Outer),4802006,White,0.7
Ellis County,4802101,AAPI,0.01
Ellis County,4802101,Black,0.1
Ellis County,4802101,Hispanic,0.26
Ellis County,4802101,White,0.61
Johnson County,4802102,AAPI,0.02
Johnson County,4802102,Black,0.03
Johnson County,4802102,Hispanic,0.21
Johnson County,4802102,White,0.72
"North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties",4802200,AAPI,0.01
"North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties",4802200,Black,0.01
"North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties",4802200,Hispanic,0.17
"North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties",4802200,White,0.79
Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities,4802301,AAPI,0.1
Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities,4802301,Black,0.16
Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities,4802301,Hispanic,0.3
Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities,4802301,White,0.41
Dallas County (Northeast)--Garland City (South),4802302,AAPI,0.05
Dallas County (Northeast)--Garland City (South),4802302,Black,0.18
Dallas County (Northeast)--Garland City (South),4802302,Hispanic,0.48
Dallas County (Northeast)--Garland City (South),4802302,White,0.27
Dallas County (East)--Mesquite City (Central & Southeast),4802303,AAPI,0.05
Dallas County (East)--Mesquite City (Central & Southeast),4802303,Black,0.26
Dallas County (East)--Mesquite City (Central & Southeast),4802303,Hispanic,0.36
Dallas County (East)--Mesquite City (Central & Southeast),4802303,White,0.3
Dallas County (Southeast)--Dallas City (Southeast),4802304,AAPI,0
Dallas County (Southeast)--Dallas City (Southeast),4802304,Black,0.39
Dallas County (Southeast)--Dallas City (Southeast),4802304,Hispanic,0.44
Dallas County (Southeast)--Dallas City (Southeast),4802304,White,0.15
Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635,4802305,AAPI,0.01
Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635,4802305,Black,0.24
Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635,4802305,Hispanic,0.64
Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635,4802305,White,0.11
Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635,4802306,AAPI,0.02
Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635,4802306,Black,0.15
Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635,4802306,Hispanic,0.43
Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635,4802306,White,0.38
Dallas City (Northeast)--East of US-75,4802307,AAPI,0.07
Dallas City (Northeast)--East of US-75,4802307,Black,0.31
Dallas City (Northeast)--East of US-75,4802307,Hispanic,0.27
Dallas City (Northeast)--East of US-75,4802307,White,0.32
Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities,4802308,AAPI,0.18
Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities,4802308,Black,0.13
Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities,4802308,Hispanic,0.29
Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities,4802308,White,0.37
Dallas (Far North) & Richardson (Southwest) Cities,4802309,AAPI,0.08
Dallas (Far North) & Richardson (Southwest) Cities,4802309,Black,0.1
Dallas (Far North) & Richardson (Southwest) Cities,4802309,Hispanic,0.29
Dallas (Far North) & Richardson (Southwest) Cities,4802309,White,0.5
"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635",4802310,AAPI,0.07
"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635",4802310,Black,0.13
"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635",4802310,Hispanic,0.4
"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635",4802310,White,0.36
Dallas City (North)--South of I-635 & West of US-75,4802311,AAPI,0.03
Dallas City (North)--South of I-635 & West of US-75,4802311,Black,0.04
Dallas City (North)--South of I-635 & West of US-75,4802311,Hispanic,0.34
Dallas City (North)--South of I-635 & West of US-75,4802311,White,0.58
"Dallas (West Central), University Park Cities & Highland Park Town",4802312,AAPI,0.05
"Dallas (West Central), University Park Cities & Highland Park Town",4802312,Black,0.1
"Dallas (West Central), University Park Cities & Highland Park Town",4802312,Hispanic,0.24
"Dallas (West Central), University Park Cities & Highland Park Town",4802312,White,0.59
Dallas City (Downtown)--North of I-30,4802313,AAPI,0.06
Dallas City (Downtown)--North of I-30,4802313,Black,0.1
Dallas City (Downtown)--North of I-30,4802313,Hispanic,0.24
Dallas City (Downtown)--North of I-30,4802313,White,0.57
Dallas City (East Central)--South of I-30 & East of I-35E,4802314,AAPI,0
Dallas City (East Central)--South of I-30 & East of I-35E,4802314,Black,0.44
Dallas City (East Central)--South of I-30 & East of I-35E,4802314,Hispanic,0.5
Dallas City (East Central)--South of I-30 & East of I-35E,4802314,White,0.05
Dallas City (West Central)--East of Loop TX-12 & West of I-35E,4802315,AAPI,0.01
Dallas City (West Central)--East of Loop TX-12 & West of I-35E,4802315,Black,0.11
Dallas City (West Central)--East of Loop TX-12 & West of I-35E,4802315,Hispanic,0.73
Dallas City (West Central)--East of Loop TX-12 & West of I-35E,4802315,White,0.13
Dallas City (South Central)--North of I-20 & West of I-35E,4802316,AAPI,0.01
Dallas City (South Central)--North of I-20 & West of I-35E,4802316,Black,0.38
Dallas City (South Central)--North of I-20 & West of I-35E,4802316,Hispanic,0.54
Dallas City (South Central)--North of I-20 & West of I-35E,4802316,White,0.07
Dallas County (South)--DeSoto & Lancaster Cities,4802317,AAPI,0.01
Dallas County (South)--DeSoto & Lancaster Cities,4802317,Black,0.66
Dallas County (South)--DeSoto & Lancaster Cities,4802317,Hispanic,0.2
Dallas County (South)--DeSoto & Lancaster Cities,4802317,White,0.11
Dallas County (Southwest)--Cedar Hill & Duncanville Cities,4802318,AAPI,0.03
Dallas County (Southwest)--Cedar Hill & Duncanville Cities,4802318,Black,0.47
Dallas County (Southwest)--Cedar Hill & Duncanville Cities,4802318,Hispanic,0.3
Dallas County (Southwest)--Cedar Hill & Duncanville Cities,4802318,White,0.18
Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities,4802319,AAPI,0.05
Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities,4802319,Black,0.2
Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities,4802319,Hispanic,0.54
Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities,4802319,White,0.19
Dallas County (West)--Irving (South) & Grand Prairie (North) Cities,4802320,AAPI,0.04
Dallas County (West)--Irving (South) & Grand Prairie (North) Cities,4802320,Black,0.07
Dallas County (West)--Irving (South) & Grand Prairie (North) Cities,4802320,Hispanic,0.68
Dallas County (West)--Irving (South) & Grand Prairie (North) Cities,4802320,White,0.2
Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities,4802321,AAPI,0.17
Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities,4802321,Black,0.19
Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities,4802321,Hispanic,0.4
Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities,4802321,White,0.22
"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities",4802322,AAPI,0.33
"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities",4802322,Black,0.09
"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities",4802322,Hispanic,0.21
"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities",4802322,White,0.34
Parker County,4802400,AAPI,0.01
Parker County,4802400,Black,0.01
Parker County,4802400,Hispanic,0.12
Parker County,4802400,White,0.83
"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities",4802501,AAPI,0.1
"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities",4802501,Black,0.03
"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities",4802501,Hispanic,0.14
"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities",4802501,White,0.7
Tarrant County (East)--Euless (South & West) & Arlington (North) Cities,4802502,AAPI,0.1
Tarrant County (East)--Euless (South & West) & Arlington (North) Cities,4802502,Black,0.22
Tarrant County (East)--Euless (South & West) & Arlington (North) Cities,4802502,Hispanic,0.2
Tarrant County (East)--Euless (South & West) & Arlington (North) Cities,4802502,White,0.44
Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities,4802503,AAPI,0.08
Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities,4802503,Black,0.21
Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities,4802503,Hispanic,0.49
Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities,4802503,White,0.2
Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities,4802504,AAPI,0.11
Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities,4802504,Black,0.35
Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities,4802504,Hispanic,0.26
Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities,4802504,White,0.25
Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities,4802505,AAPI,0.06
Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities,4802505,Black,0.17
Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities,4802505,Hispanic,0.16
Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities,4802505,White,0.57
Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20,4802506,AAPI,0.03
Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20,4802506,Black,0.26
Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20,4802506,Hispanic,0.29
Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20,4802506,White,0.4
Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820,4802507,AAPI,0.04
Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820,4802507,Black,0.21
Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820,4802507,Hispanic,0.19
Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820,4802507,White,0.52
"Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820",4802508,AAPI,0.03
"Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820",4802508,Black,0.36
"Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820",4802508,Hispanic,0.5
"Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820",4802508,White,0.11
Fort Worth (Northeast) & Hurst (South) Cities--North of I-30,4802509,AAPI,0.07
Fort Worth (Northeast) & Hurst (South) Cities--North of I-30,4802509,Black,0.16
Fort Worth (Northeast) & Hurst (South) Cities--North of I-30,4802509,Hispanic,0.26
Fort Worth (Northeast) & Hurst (South) Cities--North of I-30,4802509,White,0.49
Tarrant County (North)--North Richland Hills (North) & Keller Cities,4802510,AAPI,0.05
Tarrant County (North)--North Richland Hills (North) & Keller Cities,4802510,Black,0.04
Tarrant County (North)--North Richland Hills (North) & Keller Cities,4802510,Hispanic,0.15
Tarrant County (North)--North Richland Hills (North) & Keller Cities,4802510,White,0.73
Fort Worth City (North)--East of I-35W & West of US-377,4802511,AAPI,0.08
Fort Worth City (North)--East of I-35W & West of US-377,4802511,Black,0.09
Fort Worth City (North)--East of I-35W & West of US-377,4802511,Hispanic,0.19
Fort Worth City (North)--East of I-35W & West of US-377,4802511,White,0.6
Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820,4802512,AAPI,0.04
Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820,4802512,Black,0.06
Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820,4802512,Hispanic,0.61
Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820,4802512,White,0.27
Fort Worth City (South Central) & Edgecliff Village Town,4802513,AAPI,0.03
Fort Worth City (South Central) & Edgecliff Village Town,4802513,Black,0.12
Fort Worth City (South Central) & Edgecliff Village Town,4802513,Hispanic,0.44
Fort Worth City (South Central) & Edgecliff Village Town,4802513,White,0.39
Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities,4802514,AAPI,0.04
Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities,4802514,Black,0.17
Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities,4802514,Hispanic,0.23
Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities,4802514,White,0.54
Tarrant County (West)--Fort Worth City (West),4802515,AAPI,0.02
Tarrant County (West)--Fort Worth City (West),4802515,Black,0.05
Tarrant County (West)--Fort Worth City (West),4802515,Hispanic,0.31
Tarrant County (West)--Fort Worth City (West),4802515,White,0.59
Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities,4802516,AAPI,0.06
Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities,4802516,Black,0.08
Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities,4802516,Hispanic,0.23
Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities,4802516,White,0.61
West Central Texas COG (Outside Taylor County),4802600,AAPI,0.01
West Central Texas COG (Outside Taylor County),4802600,Black,0.04
